gene_name,GeneOntologyIDs,Term,Annotated,Significant,Expected,Fisher,ontology,mirna,Target,Score,Energy_kcal_mol,Query_start_end,Subject_start_end,Length,Query_Identity,Subject_Identity,prop.sig.genes,Species
LOC114976670,GO:0030424,axon,763,3,1.67,5.40E-05,Cellular Components,mir-2025,ID=gene-LOC114976670;Dbxref=GeneID:114976670;Name=LOC114976670;gbkey=Gene;gene=LOC114976670;gene_biotype=protein_coding::NC_058077.1:12863521-12864521,171,-21.59,2 21,371 394,20,75.00%,90.00%,0.003931847969,Acropora pulchra
LOC114976794,GO:0005886,plasma membrane,5101,11,11.19,4.00E-07,Cellular Components,mir-2025,ID=gene-LOC114976794;Dbxref=GeneID:114976794;Name=LOC114976794;gbkey=Gene;gene=LOC114976794;gene_biotype=protein_coding::NC_058071.1:10327576-10328290,162,-20.99,2 22,592 614,21,76.19%,80.95%,0.002156439914,Acropora pulchra
LOC122947100,GO:0005886,plasma membrane,5101,11,11.19,4.00E-07,Cellular Components,mir-2025,ID=gene-LOC122947100;Dbxref=GeneID:122947100;Name=LOC122947100;gbkey=Gene;gene=LOC122947100;gene_biotype=protein_coding::NW_025322617.1:1057472-1058472,163,-23.49,2 22,500 521,20,70.00%,85.00%,0.002156439914,Acropora pulchra
LOC122947100,GO:0005886,plasma membrane,5101,11,11.19,4.00E-07,Cellular Components,mir-2025,ID=gene-LOC122947100;Dbxref=GeneID:122947100;Name=LOC122947100;gbkey=Gene;gene=LOC122947100;gene_biotype=protein_coding::NW_025322617.1:1057472-1058472,163,-23.49,2 22,500 521,20,70.00%,85.00%,0.002156439914,Acropora pulchra
LOC122949429,GO:0005634,nucleus,5878,7,12.89,0.00016,Cellular Components,mir-2025,ID=gene-LOC122949429;Dbxref=GeneID:122949429;Name=LOC122949429;gbkey=Gene;gene=LOC122949429;gene_biotype=protein_coding::NW_025322621.1:425007-426007,171,-21.77,2 22,194 215,20,80.00%,85.00%,0.001190881252,Acropora pulchra
LOC122949429,GO:0005737,cytoplasm,11097,19,24.33,1.50E-06,Cellular Components,mir-2025,ID=gene-LOC122949429;Dbxref=GeneID:122949429;Name=LOC122949429;gbkey=Gene;gene=LOC122949429;gene_biotype=protein_coding::NW_025322621.1:425007-426007,171,-21.77,2 22,194 215,20,80.00%,85.00%,0.001712174462,Acropora pulchra
LOC122949997,GO:0005737,cytoplasm,11097,19,24.33,1.50E-06,Cellular Components,mir-2025,ID=gene-LOC122949997;Dbxref=GeneID:122949997;Name=LOC122949997;gbkey=Gene;gene=LOC122949997;gene_biotype=protein_coding::NW_025322628.1:643572-644572,166,-22.3,2 22,713 735,21,76.19%,85.71%,0.001712174462,Acropora pulchra
LOC114964530,GO:0005886,plasma membrane,5101,11,11.19,4.00E-07,Cellular Components,mir-2025,"ID=gene-LOC114964530;Dbxref=GeneID:114964530;Name=LOC114964530;end_range=251875,.;gbkey=Gene;gene=LOC114964530;gene_biotype=protein_coding;partial=true::NW_025322680.1:235015-236015",160,-20.51,2 22,114 139,23,69.57%,73.91%,0.002156439914,Acropora pulchra
LOC114964530,GO:0005925,focal adhesion,116,1,0.25,0.01087,Cellular Components,mir-2025,"ID=gene-LOC114964530;Dbxref=GeneID:114964530;Name=LOC114964530;end_range=251875,.;gbkey=Gene;gene=LOC114964530;gene_biotype=protein_coding;partial=true::NW_025322680.1:235015-236015",160,-20.51,2 22,114 139,23,69.57%,73.91%,0.008620689655,Acropora pulchra
LOC114964530,GO:0030424,axon,763,3,1.67,5.40E-05,Cellular Components,mir-2025,"ID=gene-LOC114964530;Dbxref=GeneID:114964530;Name=LOC114964530;end_range=251875,.;gbkey=Gene;gene=LOC114964530;gene_biotype=protein_coding;partial=true::NW_025322680.1:235015-236015",160,-20.51,2 22,114 139,23,69.57%,73.91%,0.003931847969,Acropora pulchra
LOC114961992,GO:0005634,nucleus,5878,7,12.89,0.00016,Cellular Components,mir-2025,ID=gene-LOC114961992;Dbxref=GeneID:114961992;Name=LOC114961992;gbkey=Gene;gene=LOC114961992;gene_biotype=protein_coding::NC_058067.1:1580850-1581850,178,-26.22,2 21,730 755,22,86.36%,86.36%,0.001190881252,Acropora pulchra
LOC114961992,GO:0005654,nucleoplasm,2145,2,4.7,0.01746,Cellular Components,mir-2025,ID=gene-LOC114961992;Dbxref=GeneID:114961992;Name=LOC114961992;gbkey=Gene;gene=LOC114961992;gene_biotype=protein_coding::NC_058067.1:1580850-1581850,178,-26.22,2 21,730 755,22,86.36%,86.36%,0.0009324009324,Acropora pulchra
LOC114948404,GO:0005737,cytoplasm,11097,19,24.33,1.50E-06,Cellular Components,mir-2025,"ID=gene-LOC114948404;Dbxref=GeneID:114948404;Name=LOC114948404;end_range=11691,.;gbkey=Gene;gene=LOC114948404;gene_biotype=protein_coding;partial=true::NW_025322745.1:6379-7379",147,-21.54,2 22,902 932,28,64.29%,64.29%,0.001712174462,Acropora pulchra
LOC114948404,GO:0005813,centrosome,958,3,2.1,0.00218,Cellular Components,mir-2025,"ID=gene-LOC114948404;Dbxref=GeneID:114948404;Name=LOC114948404;end_range=11691,.;gbkey=Gene;gene=LOC114948404;gene_biotype=protein_coding;partial=true::NW_025322745.1:6379-7379",147,-21.54,2 22,902 932,28,64.29%,64.29%,0.003131524008,Acropora pulchra
LOC122955975,GO:0043202,lysosomal lumen,55,1,0.12,0.00517,Cellular Components,mir-2025,ID=gene-LOC122955975;Dbxref=GeneID:122955975;Name=LOC122955975;gbkey=Gene;gene=LOC122955975;gene_biotype=protein_coding::NW_025323149.1:114048-115048,177,-21.79,2 22,815 837,20,80.00%,85.00%,0.01818181818,Acropora pulchra
LOC114958275,GO:0005886,plasma membrane,5101,11,11.19,4.00E-07,Cellular Components,mir-2025,ID=gene-LOC114958275;Dbxref=GeneID:114958275;Name=LOC114958275;gbkey=Gene;gene=LOC114958275;gene_biotype=protein_coding::NC_058068.1:17030561-17031277,172,-22.78,2 21,122 144,19,73.68%,89.47%,0.002156439914,Acropora pulchra
LOC114954226,GO:0062023,collagen-containing extracellular matrix,598,2,1.31,0.00148,Cellular Components,mir-2025,ID=gene-LOC114954226;Dbxref=GeneID:114954226;Name=LOC114954226;gbkey=Gene;gene=LOC114954226;gene_biotype=protein_coding::NC_058069.1:28159559-28160559,170,-24.49,2 22,287 310,22,81.82%,81.82%,0.003344481605,Acropora pulchra
LOC114962100,GO:0005886,plasma membrane,5101,11,11.19,4.00E-07,Cellular Components,mir-2025,ID=gene-LOC114962100;Dbxref=GeneID:114962100;Name=LOC114962100;gbkey=Gene;gene=LOC114962100;gene_biotype=protein_coding::NC_058069.1:27032292-27033292,171,-24.15,2 21,754 778,21,76.19%,85.71%,0.002156439914,Acropora pulchra
LOC114963448,GO:0062023,collagen-containing extracellular matrix,598,2,1.31,0.00148,Cellular Components,mir-2025,ID=gene-LOC114963448;Dbxref=GeneID:114963448;Name=LOC114963448;gbkey=Gene;gene=LOC114963448;gene_biotype=protein_coding::NC_058066.1:8816827-8817827,170,-20.32,2 21,970 991,19,84.21%,84.21%,0.003344481605,Acropora pulchra
LOC114963448,GO:0062023,collagen-containing extracellular matrix,598,2,1.31,0.00148,Cellular Components,mir-2025,ID=gene-LOC114963448;Dbxref=GeneID:114963448;Name=LOC114963448;gbkey=Gene;gene=LOC114963448;gene_biotype=protein_coding::NC_058066.1:8816827-8817827,170,-20.32,2 21,970 991,19,84.21%,84.21%,0.003344481605,Acropora pulchra
LOC114947378,GO:0005829,cytosol,3317,7,7.27,2.30E-08,Cellular Components,mir-2025,ID=gene-LOC114947378;Dbxref=GeneID:114947378;Name=LOC114947378;gbkey=Gene;gene=LOC114947378;gene_biotype=protein_coding::NC_058071.1:10327576-10328290,162,-20.99,2 22,592 614,21,76.19%,80.95%,0.002110340669,Acropora pulchra
LOC114947378,GO:0005886,plasma membrane,5101,11,11.19,4.00E-07,Cellular Components,mir-2025,ID=gene-LOC114947378;Dbxref=GeneID:114947378;Name=LOC114947378;gbkey=Gene;gene=LOC114947378;gene_biotype=protein_coding::NC_058071.1:10327576-10328290,162,-20.99,2 22,592 614,21,76.19%,80.95%,0.002156439914,Acropora pulchra
LOC114947378,GO:0005829,cytosol,3317,7,7.27,2.30E-08,Cellular Components,mir-2025,ID=gene-LOC114947378;Dbxref=GeneID:114947378;Name=LOC114947378;gbkey=Gene;gene=LOC114947378;gene_biotype=protein_coding::NC_058071.1:10327576-10328290,162,-20.99,2 22,592 614,21,76.19%,80.95%,0.002110340669,Acropora pulchra
LOC114947378,GO:0005886,plasma membrane,5101,11,11.19,4.00E-07,Cellular Components,mir-2025,ID=gene-LOC114947378;Dbxref=GeneID:114947378;Name=LOC114947378;gbkey=Gene;gene=LOC114947378;gene_biotype=protein_coding::NC_058071.1:10327576-10328290,162,-20.99,2 22,592 614,21,76.19%,80.95%,0.002156439914,Acropora pulchra
LOC114947378,GO:0005829,cytosol,3317,7,7.27,2.30E-08,Cellular Components,mir-2025,ID=gene-LOC114947378;Dbxref=GeneID:114947378;Name=LOC114947378;gbkey=Gene;gene=LOC114947378;gene_biotype=protein_coding::NC_058071.1:10327576-10328290,162,-20.99,2 22,592 614,21,76.19%,80.95%,0.002110340669,Acropora pulchra
LOC114947378,GO:0005886,plasma membrane,5101,11,11.19,4.00E-07,Cellular Components,mir-2025,ID=gene-LOC114947378;Dbxref=GeneID:114947378;Name=LOC114947378;gbkey=Gene;gene=LOC114947378;gene_biotype=protein_coding::NC_058071.1:10327576-10328290,162,-20.99,2 22,592 614,21,76.19%,80.95%,0.002156439914,Acropora pulchra
LOC122963354,GO:0005634,nucleus,5878,7,12.89,0.00016,Cellular Components,mir-2025,ID=gene-LOC122963354;Dbxref=GeneID:122963354;Name=LOC122963354;gbkey=Gene;gene=LOC122963354;gene_biotype=protein_coding::NC_058075.1:5164399-5165399,161,-20.72,2 19,678 702,19,78.95%,78.95%,0.001190881252,Acropora pulchra
LOC114953490,GO:0005576,extracellular region,2551,6,5.59,0.00012,Cellular Components,mir-2025,ID=gene-LOC114953490;Dbxref=GeneID:114953490;Name=LOC114953490;gbkey=Gene;gene=LOC114953490;gene_biotype=protein_coding::NC_058075.1:18504739-18505739,172,-22.81,2 22,326 349,21,76.19%,85.71%,0.002352018816,Acropora pulchra
LOC122964992,GO:0005829,cytosol,3317,7,7.27,2.30E-08,Cellular Components,mir-2025,ID=gene-LOC122964992;Dbxref=GeneID:122964992;Name=LOC122964992;gbkey=Gene;gene=LOC122964992;gene_biotype=protein_coding::NC_058077.1:14955568-14956568,163,-20.12,2 21,627 652,22,68.18%,81.82%,0.002110340669,Acropora pulchra
LOC114947523,GO:0030170,pyridoxal phosphate binding,63,1,0.14,0.00519,Molecular Functions,mir-2025,ID=gene-LOC114947523;Dbxref=GeneID:114947523;Name=LOC114947523;gbkey=Gene;gene=LOC114947523;gene_biotype=protein_coding::NW_025322654.1:290136-291136,159,-20.73,2 17,678 701,16,81.25%,87.50%,0.01587301587,Acropora pulchra
LOC114947523,GO:0042802,identical protein binding,1490,3,3.2,0.00262,Molecular Functions,mir-2025,ID=gene-LOC114947523;Dbxref=GeneID:114947523;Name=LOC114947523;gbkey=Gene;gene=LOC114947523;gene_biotype=protein_coding::NW_025322654.1:290136-291136,159,-20.73,2 17,678 701,16,81.25%,87.50%,0.002013422819,Acropora pulchra
LOC114947523,GO:0042803,protein homodimerization activity,542,1,1.16,0.04377,Molecular Functions,mir-2025,ID=gene-LOC114947523;Dbxref=GeneID:114947523;Name=LOC114947523;gbkey=Gene;gene=LOC114947523;gene_biotype=protein_coding::NW_025322654.1:290136-291136,159,-20.73,2 17,678 701,16,81.25%,87.50%,0.00184501845,Acropora pulchra
LOC114947523,GO:0046872,metal ion binding,5724,10,12.28,1.30E-06,Molecular Functions,mir-2025,ID=gene-LOC114947523;Dbxref=GeneID:114947523;Name=LOC114947523;gbkey=Gene;gene=LOC114947523;gene_biotype=protein_coding::NW_025322654.1:290136-291136,159,-20.73,2 17,678 701,16,81.25%,87.50%,0.001747030049,Acropora pulchra
LOC114947523,GO:0030170,pyridoxal phosphate binding,63,1,0.14,0.00519,Molecular Functions,mir-2025,ID=gene-LOC114947523;Dbxref=GeneID:114947523;Name=LOC114947523;gbkey=Gene;gene=LOC114947523;gene_biotype=protein_coding::NW_025322654.1:290136-291136,159,-20.73,2 17,678 701,16,81.25%,87.50%,0.01587301587,Acropora pulchra
LOC114947523,GO:0042802,identical protein binding,1490,3,3.2,0.00262,Molecular Functions,mir-2025,ID=gene-LOC114947523;Dbxref=GeneID:114947523;Name=LOC114947523;gbkey=Gene;gene=LOC114947523;gene_biotype=protein_coding::NW_025322654.1:290136-291136,159,-20.73,2 17,678 701,16,81.25%,87.50%,0.002013422819,Acropora pulchra
LOC114947523,GO:0042803,protein homodimerization activity,542,1,1.16,0.04377,Molecular Functions,mir-2025,ID=gene-LOC114947523;Dbxref=GeneID:114947523;Name=LOC114947523;gbkey=Gene;gene=LOC114947523;gene_biotype=protein_coding::NW_025322654.1:290136-291136,159,-20.73,2 17,678 701,16,81.25%,87.50%,0.00184501845,Acropora pulchra
LOC114947523,GO:0046872,metal ion binding,5724,10,12.28,1.30E-06,Molecular Functions,mir-2025,ID=gene-LOC114947523;Dbxref=GeneID:114947523;Name=LOC114947523;gbkey=Gene;gene=LOC114947523;gene_biotype=protein_coding::NW_025322654.1:290136-291136,159,-20.73,2 17,678 701,16,81.25%,87.50%,0.001747030049,Acropora pulchra
LOC114954850,GO:0005506,iron ion binding,162,1,0.35,0.01328,Molecular Functions,mir-2025,ID=gene-LOC114954850;Dbxref=GeneID:114954850;Name=LOC114954850;gbkey=Gene;gene=LOC114954850;gene_biotype=protein_coding::NC_058078.1:7917651-7918651,179,-22.58,2 22,376 397,20,85.00%,90.00%,0.006172839506,Acropora pulchra
LOC114954850,GO:0008395,steroid hydroxylase activity,39,1,0.08,0.00321,Molecular Functions,mir-2025,ID=gene-LOC114954850;Dbxref=GeneID:114954850;Name=LOC114954850;gbkey=Gene;gene=LOC114954850;gene_biotype=protein_coding::NC_058078.1:7917651-7918651,179,-22.58,2 22,376 397,20,85.00%,90.00%,0.02564102564,Acropora pulchra
LOC114954850,GO:0020037,heme binding,169,1,0.36,0.01385,Molecular Functions,mir-2025,ID=gene-LOC114954850;Dbxref=GeneID:114954850;Name=LOC114954850;gbkey=Gene;gene=LOC114954850;gene_biotype=protein_coding::NC_058078.1:7917651-7918651,179,-22.58,2 22,376 397,20,85.00%,90.00%,0.005917159763,Acropora pulchra
LOC114954850,GO:0033781,cholesterol 24-hydroxylase activity,7,1,0.02,0.00058,Molecular Functions,mir-2025,ID=gene-LOC114954850;Dbxref=GeneID:114954850;Name=LOC114954850;gbkey=Gene;gene=LOC114954850;gene_biotype=protein_coding::NC_058078.1:7917651-7918651,179,-22.58,2 22,376 397,20,85.00%,90.00%,0.1428571429,Acropora pulchra
LOC114954850,GO:0062184,testosterone 16-beta-hydroxylase activity,7,1,0.02,0.00058,Molecular Functions,mir-2025,ID=gene-LOC114954850;Dbxref=GeneID:114954850;Name=LOC114954850;gbkey=Gene;gene=LOC114954850;gene_biotype=protein_coding::NC_058078.1:7917651-7918651,179,-22.58,2 22,376 397,20,85.00%,90.00%,0.1428571429,Acropora pulchra
LOC114957103,GO:0001228,"DNA-binding transcription activator activity, RNA p...",146,1,0.31,0.01198,Molecular Functions,mir-2025,ID=gene-LOC114957103;Dbxref=GeneID:114957103;Name=LOC114957103;gbkey=Gene;gene=LOC114957103;gene_biotype=protein_coding::NC_058076.1:14062980-14063980,166,-20.17,2 22,929 954,23,78.26%,82.61%,0.006849315068,Acropora pulchra
LOC114957103,GO:0004888,transmembrane signaling receptor activity,2027,6,4.35,0.01877,Molecular Functions,mir-2025,ID=gene-LOC114957103;Dbxref=GeneID:114957103;Name=LOC114957103;gbkey=Gene;gene=LOC114957103;gene_biotype=protein_coding::NC_058076.1:14062980-14063980,166,-20.17,2 22,929 954,23,78.26%,82.61%,0.002960039467,Acropora pulchra
LOC114957103,GO:0019899,enzyme binding,1990,6,4.27,0.00409,Molecular Functions,mir-2025,ID=gene-LOC114957103;Dbxref=GeneID:114957103;Name=LOC114957103;gbkey=Gene;gene=LOC114957103;gene_biotype=protein_coding::NC_058076.1:14062980-14063980,166,-20.17,2 22,929 954,23,78.26%,82.61%,0.003015075377,Acropora pulchra
LOC114957103,GO:0042802,identical protein binding,1490,3,3.2,0.00262,Molecular Functions,mir-2025,ID=gene-LOC114957103;Dbxref=GeneID:114957103;Name=LOC114957103;gbkey=Gene;gene=LOC114957103;gene_biotype=protein_coding::NC_058076.1:14062980-14063980,166,-20.17,2 22,929 954,23,78.26%,82.61%,0.002013422819,Acropora pulchra
LOC114958275,GO:0042802,identical protein binding,1490,3,3.2,0.00262,Molecular Functions,mir-2025,ID=gene-LOC114958275;Dbxref=GeneID:114958275;Name=LOC114958275;gbkey=Gene;gene=LOC114958275;gene_biotype=protein_coding::NC_058068.1:17030561-17031277,172,-22.78,2 21,122 144,19,73.68%,89.47%,0.002013422819,Acropora pulchra
LOC114958275,GO:0042802,identical protein binding,1490,3,3.2,0.00262,Molecular Functions,mir-2025,ID=gene-LOC114958275;Dbxref=GeneID:114958275;Name=LOC114958275;gbkey=Gene;gene=LOC114958275;gene_biotype=protein_coding::NC_058068.1:17030561-17031277,172,-22.78,2 21,122 144,19,73.68%,89.47%,0.002013422819,Acropora pulchra
LOC114958276,GO:0046872,metal ion binding,5724,10,12.28,1.30E-06,Molecular Functions,mir-2025,ID=gene-LOC114958276;Dbxref=GeneID:114958276;Name=LOC114958276;gbkey=Gene;gene=LOC114958276;gene_biotype=protein_coding::NC_058068.1:17030561-17031277,172,-22.78,2 21,122 144,19,73.68%,89.47%,0.001747030049,Acropora pulchra
LOC114960260,GO:0001786,phosphatidylserine binding,72,1,0.15,0.00592,Molecular Functions,mir-2025,ID=gene-LOC114960260;Dbxref=GeneID:114960260;Name=LOC114960260;gbkey=Gene;gene=LOC114960260;gene_biotype=protein_coding::NC_058067.1:24187264-24188264,172,-24.1,2 22,638 662,22,72.73%,86.36%,0.01388888889,Acropora pulchra
LOC114960260,GO:0005516,calmodulin binding,198,1,0.42,0.01621,Molecular Functions,mir-2025,ID=gene-LOC114960260;Dbxref=GeneID:114960260;Name=LOC114960260;gbkey=Gene;gene=LOC114960260;gene_biotype=protein_coding::NC_058067.1:24187264-24188264,172,-24.1,2 22,638 662,22,72.73%,86.36%,0.005050505051,Acropora pulchra
LOC114960260,GO:0005546,"phosphatidylinositol-4,5-bisphosphate binding",47,1,0.1,0.00387,Molecular Functions,mir-2025,ID=gene-LOC114960260;Dbxref=GeneID:114960260;Name=LOC114960260;gbkey=Gene;gene=LOC114960260;gene_biotype=protein_coding::NC_058067.1:24187264-24188264,172,-24.1,2 22,638 662,22,72.73%,86.36%,0.02127659574,Acropora pulchra
LOC114966420,GO:0046872,metal ion binding,5724,10,12.28,1.30E-06,Molecular Functions,mir-2025,ID=gene-LOC114966420;Dbxref=GeneID:114966420;Name=LOC114966420;gbkey=Gene;gene=LOC114966420;gene_biotype=protein_coding::NC_058076.1:6080541-6081541,172,-20.34,2 22,43 68,23,73.91%,82.61%,0.001747030049,Acropora pulchra
LOC122949429,GO:0046872,metal ion binding,5724,10,12.28,1.30E-06,Molecular Functions,mir-2025,ID=gene-LOC122949429;Dbxref=GeneID:122949429;Name=LOC122949429;gbkey=Gene;gene=LOC122949429;gene_biotype=protein_coding::NW_025322621.1:425007-426007,171,-21.77,2 22,194 215,20,80.00%,85.00%,0.001747030049,Acropora pulchra
LOC122949997,GO:0019899,enzyme binding,1990,6,4.27,0.00409,Molecular Functions,mir-2025,ID=gene-LOC122949997;Dbxref=GeneID:122949997;Name=LOC122949997;gbkey=Gene;gene=LOC122949997;gene_biotype=protein_coding::NW_025322628.1:643572-644572,166,-22.3,2 22,713 735,21,76.19%,85.71%,0.003015075377,Acropora pulchra
LOC114964530,GO:0004672,protein kinase activity,717,2,1.54,0.03407,Molecular Functions,mir-2025,"ID=gene-LOC114964530;Dbxref=GeneID:114964530;Name=LOC114964530;end_range=251875,.;gbkey=Gene;gene=LOC114964530;gene_biotype=protein_coding;partial=true::NW_025322680.1:235015-236015",160,-20.51,2 22,114 139,23,69.57%,73.91%,0.002789400279,Acropora pulchra
LOC114964530,GO:0005524,ATP binding,2181,2,4.68,0.01397,Molecular Functions,mir-2025,"ID=gene-LOC114964530;Dbxref=GeneID:114964530;Name=LOC114964530;end_range=251875,.;gbkey=Gene;gene=LOC114964530;gene_biotype=protein_coding;partial=true::NW_025322680.1:235015-236015",160,-20.51,2 22,114 139,23,69.57%,73.91%,0.0009170105456,Acropora pulchra
LOC114964530,GO:0008046,axon guidance receptor activity,68,1,0.15,0.0056,Molecular Functions,mir-2025,"ID=gene-LOC114964530;Dbxref=GeneID:114964530;Name=LOC114964530;end_range=251875,.;gbkey=Gene;gene=LOC114964530;gene_biotype=protein_coding;partial=true::NW_025322680.1:235015-236015",160,-20.51,2 22,114 139,23,69.57%,73.91%,0.01470588235,Acropora pulchra
LOC114961992,GO:0046982,protein heterodimerization activity,311,1,0.67,0.02535,Molecular Functions,mir-2025,ID=gene-LOC114961992;Dbxref=GeneID:114961992;Name=LOC114961992;gbkey=Gene;gene=LOC114961992;gene_biotype=protein_coding::NC_058067.1:1580850-1581850,178,-26.22,2 21,730 755,22,86.36%,86.36%,0.003215434084,Acropora pulchra
LOC122955975,GO:0003993,acid phosphatase activity,22,1,0.05,0.00181,Molecular Functions,mir-2025,ID=gene-LOC122955975;Dbxref=GeneID:122955975;Name=LOC122955975;gbkey=Gene;gene=LOC122955975;gene_biotype=protein_coding::NW_025323149.1:114048-115048,177,-21.79,2 22,815 837,20,80.00%,85.00%,0.04545454545,Acropora pulchra
LOC114958456,GO:0003723,RNA binding,1413,2,3.03,0.00609,Molecular Functions,mir-2025,ID=gene-LOC114958456;Dbxref=GeneID:114958456;Name=LOC114958456;gbkey=Gene;gene=LOC114958456;gene_biotype=protein_coding::NC_058068.1:4017209-4018083,159,-20.36,2 22,843 868,23,65.22%,82.61%,0.001415428167,Acropora pulchra
LOC114958275,GO:0042802,identical protein binding,1490,3,3.2,0.00262,Molecular Functions,mir-2025,ID=gene-LOC114958275;Dbxref=GeneID:114958275;Name=LOC114958275;gbkey=Gene;gene=LOC114958275;gene_biotype=protein_coding::NC_058068.1:17030561-17031277,172,-22.78,2 21,122 144,19,73.68%,89.47%,0.002013422819,Acropora pulchra
LOC114954226,GO:0005178,integrin binding,185,1,0.4,0.01515,Molecular Functions,mir-2025,ID=gene-LOC114954226;Dbxref=GeneID:114954226;Name=LOC114954226;gbkey=Gene;gene=LOC114954226;gene_biotype=protein_coding::NC_058069.1:28159559-28160559,170,-24.49,2 22,287 310,22,81.82%,81.82%,0.005405405405,Acropora pulchra
LOC114962100,GO:0005524,ATP binding,2181,2,4.68,0.01397,Molecular Functions,mir-2025,ID=gene-LOC114962100;Dbxref=GeneID:114962100;Name=LOC114962100;gbkey=Gene;gene=LOC114962100;gene_biotype=protein_coding::NC_058069.1:27032292-27033292,171,-24.15,2 21,754 778,21,76.19%,85.71%,0.0009170105456,Acropora pulchra
LOC114963448,GO:0046872,metal ion binding,5724,10,12.28,1.30E-06,Molecular Functions,mir-2025,ID=gene-LOC114963448;Dbxref=GeneID:114963448;Name=LOC114963448;gbkey=Gene;gene=LOC114963448;gene_biotype=protein_coding::NC_058066.1:8816827-8817827,170,-20.32,2 21,970 991,19,84.21%,84.21%,0.001747030049,Acropora pulchra
LOC122963354,GO:0003723,RNA binding,1413,2,3.03,0.00609,Molecular Functions,mir-2025,ID=gene-LOC122963354;Dbxref=GeneID:122963354;Name=LOC122963354;gbkey=Gene;gene=LOC122963354;gene_biotype=protein_coding::NC_058075.1:5164399-5165399,161,-20.72,2 19,678 702,19,78.95%,78.95%,0.001415428167,Acropora pulchra
