miRNA,mRNA,PCC.cor,p_value,adjusted_p_value,score,energy,query_start_end,subject_start_end,total_bp_shared,query_similar,subject_similar,moduleColor,hpf_1,hpf_4,hpf_9,hpf_14,hpf_22,hpf_28,hpf_48,hpf_72,hpf_1.1,hpf_4.1,hpf_9.1,hpf_14.1,hpf_22.1,hpf_28.1,hpf_48.1,hpf_72.1,category,timepoint,count,mean,sd,se,mirna_zscore,mrna_mean_zscore,mrna_sd_zscore,mrna_se_zscore
Montipora_capitata_HIv3___Scaffold_4_288176,Montipora_capitata_HIv3___TS.g19054.t4a,-0.9125152137,0.001566020342,0.05326793556,178,-21.6,2 23,308 331,21,76.19%,85.71%,yellow,0.2277934348,0.5122917977,0.4201760665,0.2297333611,-0.2312774441,-0.2786550585,-0.4683819103,-0.3842332126,0.2260275056,0.003800913192,0.02078982474,0.2219914719,0.218814074,0.1359300782,0.009041704272,0.03605175551,Maternal,1_hpf,0,10.44535683,0.02212267172,0.01106133586,-0.473843268,1.186650644,-1.190234337,-1.190234337
Montipora_capitata_HIv3___Scaffold_4_288176,Montipora_capitata_HIv3___TS.g19054.t4a,-0.9125152137,0.001566020342,0.05326793556,178,-21.6,2 23,308 331,21,76.19%,85.71%,yellow,0.2277934348,0.5122917977,0.4201760665,0.2297333611,-0.2312774441,-0.2786550585,-0.4683819103,-0.3842332126,0.2260275056,0.003800913192,0.02078982474,0.2219914719,0.218814074,0.1359300782,0.009041704272,0.03605175551,Maternal,4_hpf,0,10.69271335,0.5805825655,0.2902912827,-0.473843268,1.312219771,0.8739746982,0.8739746982
Montipora_capitata_HIv3___Scaffold_4_288176,Montipora_capitata_HIv3___TS.g19054.t4a,-0.9125152137,0.001566020342,0.05326793556,178,-21.6,2 23,308 331,21,76.19%,85.71%,yellow,0.2277934348,0.5122917977,0.4201760665,0.2297333611,-0.2312774441,-0.2786550585,-0.4683819103,-0.3842332126,0.2260275056,0.003800913192,0.02078982474,0.2219914719,0.218814074,0.1359300782,0.009041704272,0.03605175551,Maternal,9_hpf,243.55,10.71927343,0.1427351673,0.07136758364,-0.4685169432,1.325702846,-0.7444200431,-0.7444200431
Montipora_capitata_HIv3___Scaffold_4_288176,Montipora_capitata_HIv3___TS.g19054.t4a,-0.9125152137,0.001566020342,0.05326793556,178,-21.6,2 23,308 331,21,76.19%,85.71%,yellow,0.2277934348,0.5122917977,0.4201760665,0.2297333611,-0.2312774441,-0.2786550585,-0.4683819103,-0.3842332126,0.2260275056,0.003800913192,0.02078982474,0.2219914719,0.218814074,0.1359300782,0.009041704272,0.03605175551,Maternal,14_hpf,2576.88,10.45318228,0.12554145,0.062770725,-0.4174881054,1.19062319,-0.8079723715,-0.8079723715
Montipora_capitata_HIv3___Scaffold_4_288176,Montipora_capitata_HIv3___TS.g19054.t4a,-0.9125152137,0.001566020342,0.05326793556,178,-21.6,2 23,308 331,21,76.19%,85.71%,yellow,0.2277934348,0.5122917977,0.4201760665,0.2297333611,-0.2312774441,-0.2786550585,-0.4683819103,-0.3842332126,0.2260275056,0.003800913192,0.02078982474,0.2219914719,0.218814074,0.1359300782,0.009041704272,0.03605175551,Maternal,22_hpf,9908.42,9.748895654,0.3593446651,0.1796723325,-0.2571507485,0.8330960852,0.05622345414,0.05622345414
Montipora_capitata_HIv3___Scaffold_4_288176,Montipora_capitata_HIv3___TS.g19054.t4a,-0.9125152137,0.001566020342,0.05326793556,178,-21.6,2 23,308 331,21,76.19%,85.71%,yellow,0.2277934348,0.5122917977,0.4201760665,0.2297333611,-0.2312774441,-0.2786550585,-0.4683819103,-0.3842332126,0.2260275056,0.003800913192,0.02078982474,0.2219914719,0.218814074,0.1359300782,0.009041704272,0.03605175551,Maternal,28_hpf,7763.29,9.679271302,0.2579649142,0.1289824571,-0.3040637401,0.7977516788,-0.3185017499,-0.3185017499
Montipora_capitata_HIv3___Scaffold_4_288176,Montipora_capitata_HIv3___TS.g19054.t4a,-0.9125152137,0.001566020342,0.05326793556,178,-21.6,2 23,308 331,21,76.19%,85.71%,yellow,0.2277934348,0.5122917977,0.4201760665,0.2297333611,-0.2312774441,-0.2786550585,-0.4683819103,-0.3842332126,0.2260275056,0.003800913192,0.02078982474,0.2219914719,0.218814074,0.1359300782,0.009041704272,0.03605175551,Maternal,48_hpf,10499.73,9.36116229,0.2720059552,0.1360029776,-0.2442190748,0.6362654467,-0.2666025105,-0.2666025105
Montipora_capitata_HIv3___Scaffold_4_288176,Montipora_capitata_HIv3___TS.g19054.t4a,-0.9125152137,0.001566020342,0.05326793556,178,-21.6,2 23,308 331,21,76.19%,85.71%,yellow,0.2277934348,0.5122917977,0.4201760665,0.2297333611,-0.2312774441,-0.2786550585,-0.4683819103,-0.3842332126,0.2260275056,0.003800913192,0.02078982474,0.2219914719,0.218814074,0.1359300782,0.009041704272,0.03605175551,Maternal,72_hpf,5619.78,9.503423272,0.11844298,0.05922149001,-0.3509413031,0.708483426,-0.8342101122,-0.8342101122
Montipora_capitata_HIv3___Scaffold_10_624116,Montipora_capitata_HIv3___RNAseq.g33553.t2,0.7675128901,0.02619198612,0.1486729039,153,-21.25,2 14,626 644,12,83.33%,91.67%,yellow,0.1309678017,0.05947616303,0.4227754943,0.0108948776,-0.3617693937,-0.08628440623,-0.3970779723,0.2178680732,0.4902949844,0.754889594,0.0199341094,0.9544339606,0.04948272542,0.6502860543,0.02980371461,0.2474498236,Maternal,1_hpf,86196.85,9.010694011,0.1802100081,0.09010500407,1.411241599,0.4583522171,-0.6059035517,-0.6059035517
Montipora_capitata_HIv3___Scaffold_10_624116,Montipora_capitata_HIv3___RNAseq.g33553.t2,0.7675128901,0.02619198612,0.1486729039,153,-21.25,2 14,626 644,12,83.33%,91.67%,yellow,0.1309678017,0.05947616303,0.4227754943,0.0108948776,-0.3617693937,-0.08628440623,-0.3970779723,0.2178680732,0.4902949844,0.754889594,0.0199341094,0.9544339606,0.04948272542,0.6502860543,0.02980371461,0.2474498236,Maternal,4_hpf,62651.44,8.819534146,0.459314421,0.2296572105,0.8963144751,0.3613109983,0.4257369603,0.4257369603
Montipora_capitata_HIv3___Scaffold_10_624116,Montipora_capitata_HIv3___RNAseq.g33553.t2,0.7675128901,0.02619198612,0.1486729039,153,-21.25,2 14,626 644,12,83.33%,91.67%,yellow,0.1309678017,0.05947616303,0.4227754943,0.0108948776,-0.3617693937,-0.08628440623,-0.3970779723,0.2178680732,0.4902949844,0.754889594,0.0199341094,0.9544339606,0.04948272542,0.6502860543,0.02980371461,0.2474498236,Maternal,9_hpf,83292.74,9.211952023,0.1290324073,0.06451620364,1.347730069,0.5605197033,-0.7950689103,-0.7950689103
Montipora_capitata_HIv3___Scaffold_10_624116,Montipora_capitata_HIv3___RNAseq.g33553.t2,0.7675128901,0.02619198612,0.1486729039,153,-21.25,2 14,626 644,12,83.33%,91.67%,yellow,0.1309678017,0.05947616303,0.4227754943,0.0108948776,-0.3617693937,-0.08628440623,-0.3970779723,0.2178680732,0.4902949844,0.754889594,0.0199341094,0.9544339606,0.04948272542,0.6502860543,0.02980371461,0.2474498236,Maternal,14_hpf,56175.91,8.927106953,0.3181558239,0.159077912,0.7546976572,0.4159197224,-0.09602092184,-0.09602092184
Montipora_capitata_HIv3___Scaffold_10_624116,Montipora_capitata_HIv3___RNAseq.g33553.t2,0.7675128901,0.02619198612,0.1486729039,153,-21.25,2 14,626 644,12,83.33%,91.67%,yellow,0.1309678017,0.05947616303,0.4227754943,0.0108948776,-0.3617693937,-0.08628440623,-0.3970779723,0.2178680732,0.4902949844,0.754889594,0.0199341094,0.9544339606,0.04948272542,0.6502860543,0.02980371461,0.2474498236,Maternal,22_hpf,33928.84,8.659076067,0.1981725133,0.09908625666,0.2681646226,0.2798553668,-0.5395095887,-0.5395095887
Montipora_capitata_HIv3___Scaffold_10_624116,Montipora_capitata_HIv3___RNAseq.g33553.t2,0.7675128901,0.02619198612,0.1486729039,153,-21.25,2 14,626 644,12,83.33%,91.67%,yellow,0.1309678017,0.05947616303,0.4227754943,0.0108948776,-0.3617693937,-0.08628440623,-0.3970779723,0.2178680732,0.4902949844,0.754889594,0.0199341094,0.9544339606,0.04948272542,0.6502860543,0.02980371461,0.2474498236,Maternal,28_hpf,39548.85,8.867597486,0.04176602529,0.02088301264,0.3910716176,0.3857100797,-1.117627533,-1.117627533
Montipora_capitata_HIv3___Scaffold_10_624116,Montipora_capitata_HIv3___RNAseq.g33553.t2,0.7675128901,0.02619198612,0.1486729039,153,-21.25,2 14,626 644,12,83.33%,91.67%,yellow,0.1309678017,0.05947616303,0.4227754943,0.0108948776,-0.3617693937,-0.08628440623,-0.3970779723,0.2178680732,0.4902949844,0.754889594,0.0199341094,0.9544339606,0.04948272542,0.6502860543,0.02980371461,0.2474498236,Maternal,48_hpf,36815.52,8.625675977,0.3031210696,0.1515605348,0.3312949666,0.2629000009,-0.1515931769,-0.1515931769
Montipora_capitata_HIv3___Scaffold_10_624116,Montipora_capitata_HIv3___RNAseq.g33553.t2,0.7675128901,0.02619198612,0.1486729039,153,-21.25,2 14,626 644,12,83.33%,91.67%,yellow,0.1309678017,0.05947616303,0.4227754943,0.0108948776,-0.3617693937,-0.08628440623,-0.3970779723,0.2178680732,0.4902949844,0.754889594,0.0199341094,0.9544339606,0.04948272542,0.6502860543,0.02980371461,0.2474498236,Maternal,72_hpf,51541.43,9.070915368,0.07455396131,0.03727698065,0.6533437433,0.4889232468,-0.9964350275,-0.9964350275
Montipora_capitata_HIv3___Scaffold_9_581562,Montipora_capitata_HIv3___RNAseq.g33553.t2,0.7854537559,0.02088673064,0.1347773047,153,-21.25,2 14,626 644,12,83.33%,91.67%,yellow,0.1309678017,0.05947616303,0.4227754943,0.0108948776,-0.3617693937,-0.08628440623,-0.3970779723,0.2178680732,0.4902949844,0.754889594,0.0199341094,0.9544339606,0.04948272542,0.6502860543,0.02980371461,0.2474498236,Maternal,1_hpf,129877.69,9.010694011,0.1802100081,0.09010500407,2.366521177,0.4583522171,-0.6059035517,-0.6059035517
Montipora_capitata_HIv3___Scaffold_9_581562,Montipora_capitata_HIv3___RNAseq.g33553.t2,0.7854537559,0.02088673064,0.1347773047,153,-21.25,2 14,626 644,12,83.33%,91.67%,yellow,0.1309678017,0.05947616303,0.4227754943,0.0108948776,-0.3617693937,-0.08628440623,-0.3970779723,0.2178680732,0.4902949844,0.754889594,0.0199341094,0.9544339606,0.04948272542,0.6502860543,0.02980371461,0.2474498236,Maternal,4_hpf,96573.21,8.819534146,0.459314421,0.2296572105,1.638167748,0.3613109983,0.4257369603,0.4257369603
Montipora_capitata_HIv3___Scaffold_9_581562,Montipora_capitata_HIv3___RNAseq.g33553.t2,0.7854537559,0.02088673064,0.1347773047,153,-21.25,2 14,626 644,12,83.33%,91.67%,yellow,0.1309678017,0.05947616303,0.4227754943,0.0108948776,-0.3617693937,-0.08628440623,-0.3970779723,0.2178680732,0.4902949844,0.754889594,0.0199341094,0.9544339606,0.04948272542,0.6502860543,0.02980371461,0.2474498236,Maternal,9_hpf,133950.32,9.211952023,0.1290324073,0.06451620364,2.455587694,0.5605197033,-0.7950689103,-0.7950689103
Montipora_capitata_HIv3___Scaffold_9_581562,Montipora_capitata_HIv3___RNAseq.g33553.t2,0.7854537559,0.02088673064,0.1347773047,153,-21.25,2 14,626 644,12,83.33%,91.67%,yellow,0.1309678017,0.05947616303,0.4227754943,0.0108948776,-0.3617693937,-0.08628440623,-0.3970779723,0.2178680732,0.4902949844,0.754889594,0.0199341094,0.9544339606,0.04948272542,0.6502860543,0.02980371461,0.2474498236,Maternal,14_hpf,123518.3,8.927106953,0.3181558239,0.159077912,2.227444287,0.4159197224,-0.09602092184,-0.09602092184
Montipora_capitata_HIv3___Scaffold_9_581562,Montipora_capitata_HIv3___RNAseq.g33553.t2,0.7854537559,0.02088673064,0.1347773047,153,-21.25,2 14,626 644,12,83.33%,91.67%,yellow,0.1309678017,0.05947616303,0.4227754943,0.0108948776,-0.3617693937,-0.08628440623,-0.3970779723,0.2178680732,0.4902949844,0.754889594,0.0199341094,0.9544339606,0.04948272542,0.6502860543,0.02980371461,0.2474498236,Maternal,22_hpf,66356.4,8.659076067,0.1981725133,0.09908625666,0.9773402206,0.2798553668,-0.5395095887,-0.5395095887
Montipora_capitata_HIv3___Scaffold_9_581562,Montipora_capitata_HIv3___RNAseq.g33553.t2,0.7854537559,0.02088673064,0.1347773047,153,-21.25,2 14,626 644,12,83.33%,91.67%,yellow,0.1309678017,0.05947616303,0.4227754943,0.0108948776,-0.3617693937,-0.08628440623,-0.3970779723,0.2178680732,0.4902949844,0.754889594,0.0199341094,0.9544339606,0.04948272542,0.6502860543,0.02980371461,0.2474498236,Maternal,28_hpf,143987.11,8.867597486,0.04176602529,0.02088301264,2.675087605,0.3857100797,-1.117627533,-1.117627533
Montipora_capitata_HIv3___Scaffold_9_581562,Montipora_capitata_HIv3___RNAseq.g33553.t2,0.7854537559,0.02088673064,0.1347773047,153,-21.25,2 14,626 644,12,83.33%,91.67%,yellow,0.1309678017,0.05947616303,0.4227754943,0.0108948776,-0.3617693937,-0.08628440623,-0.3970779723,0.2178680732,0.4902949844,0.754889594,0.0199341094,0.9544339606,0.04948272542,0.6502860543,0.02980371461,0.2474498236,Maternal,48_hpf,83067.52,8.625675977,0.3031210696,0.1515605348,1.342804613,0.2629000009,-0.1515931769,-0.1515931769
Montipora_capitata_HIv3___Scaffold_9_581562,Montipora_capitata_HIv3___RNAseq.g33553.t2,0.7854537559,0.02088673064,0.1347773047,153,-21.25,2 14,626 644,12,83.33%,91.67%,yellow,0.1309678017,0.05947616303,0.4227754943,0.0108948776,-0.3617693937,-0.08628440623,-0.3970779723,0.2178680732,0.4902949844,0.754889594,0.0199341094,0.9544339606,0.04948272542,0.6502860543,0.02980371461,0.2474498236,Maternal,72_hpf,122350.67,9.070915368,0.07455396131,0.03727698065,2.201908764,0.4889232468,-0.9964350275,-0.9964350275
Montipora_capitata_HIv3___Scaffold_2_66515,Montipora_capitata_HIv3___RNAseq.g18572.t1,-0.7477825692,0.03290635821,0.1646591342,155,-20.11,2 12,663 686,10,100.00%,100.00%,midnightblue,0.3250967715,0.5580441639,0.4022500396,-0.2785028055,-0.4420572042,-0.1970496446,-0.07295440968,-0.2524182165,0.07961274342,0.001353489135,0.02755053354,0.1361529838,0.01445073475,0.2966233245,0.7016308961,0.1783942333,Maternal,1_hpf,0,8.2995961,0.1648262065,0.08241310327,-0.473843268,0.09736740521,-0.6627659739,-0.6627659739
Montipora_capitata_HIv3___Scaffold_2_66515,Montipora_capitata_HIv3___RNAseq.g18572.t1,-0.7477825692,0.03290635821,0.1646591342,155,-20.11,2 12,663 686,10,100.00%,100.00%,midnightblue,0.3250967715,0.5580441639,0.4022500396,-0.2785028055,-0.4420572042,-0.1970496446,-0.07295440968,-0.2524182165,0.07961274342,0.001353489135,0.02755053354,0.1361529838,0.01445073475,0.2966233245,0.7016308961,0.1783942333,Maternal,4_hpf,0,8.494741427,0.6458839625,0.3229419812,-0.473843268,0.1964318211,1.11534518,1.11534518
Montipora_capitata_HIv3___Scaffold_2_66515,Montipora_capitata_HIv3___RNAseq.g18572.t1,-0.7477825692,0.03290635821,0.1646591342,155,-20.11,2 12,663 686,10,100.00%,100.00%,midnightblue,0.3250967715,0.5580441639,0.4022500396,-0.2785028055,-0.4420572042,-0.1970496446,-0.07295440968,-0.2524182165,0.07961274342,0.001353489135,0.02755053354,0.1361529838,0.01445073475,0.2966233245,0.7016308961,0.1783942333,Maternal,9_hpf,0,8.418372599,0.1095376072,0.05476880361,-0.473843268,0.1576636193,-0.8671266227,-0.8671266227
Montipora_capitata_HIv3___Scaffold_2_66515,Montipora_capitata_HIv3___RNAseq.g18572.t1,-0.7477825692,0.03290635821,0.1646591342,155,-20.11,2 12,663 686,10,100.00%,100.00%,midnightblue,0.3250967715,0.5580441639,0.4022500396,-0.2785028055,-0.4420572042,-0.1970496446,-0.07295440968,-0.2524182165,0.07961274342,0.001353489135,0.02755053354,0.1361529838,0.01445073475,0.2966233245,0.7016308961,0.1783942333,Maternal,14_hpf,0,7.265522792,0.315584335,0.1577921675,-0.473843268,-0.4275740314,-0.1055257956,-0.1055257956
Montipora_capitata_HIv3___Scaffold_2_66515,Montipora_capitata_HIv3___RNAseq.g18572.t1,-0.7477825692,0.03290635821,0.1646591342,155,-20.11,2 12,663 686,10,100.00%,100.00%,midnightblue,0.3250967715,0.5580441639,0.4022500396,-0.2785028055,-0.4420572042,-0.1970496446,-0.07295440968,-0.2524182165,0.07961274342,0.001353489135,0.02755053354,0.1361529838,0.01445073475,0.2966233245,0.7016308961,0.1783942333,Maternal,22_hpf,900.77,6.929274626,0.4309298483,0.2154649242,-0.4541438486,-0.5982685017,0.3208203996,0.3208203996
Montipora_capitata_HIv3___Scaffold_2_66515,Montipora_capitata_HIv3___RNAseq.g18572.t1,-0.7477825692,0.03290635821,0.1646591342,155,-20.11,2 12,663 686,10,100.00%,100.00%,midnightblue,0.3250967715,0.5580441639,0.4022500396,-0.2785028055,-0.4420572042,-0.1970496446,-0.07295440968,-0.2524182165,0.07961274342,0.001353489135,0.02755053354,0.1361529838,0.01445073475,0.2966233245,0.7016308961,0.1783942333,Maternal,28_hpf,292.95,7.5171997,0.5214986223,0.2607493112,-0.4674365882,-0.29981168,0.6555854986,0.6555854986
Montipora_capitata_HIv3___Scaffold_2_66515,Montipora_capitata_HIv3___RNAseq.g18572.t1,-0.7477825692,0.03290635821,0.1646591342,155,-20.11,2 12,663 686,10,100.00%,100.00%,midnightblue,0.3250967715,0.5580441639,0.4022500396,-0.2785028055,-0.4420572042,-0.1970496446,-0.07295440968,-0.2524182165,0.07961274342,0.001353489135,0.02755053354,0.1361529838,0.01445073475,0.2966233245,0.7016308961,0.1783942333,Maternal,48_hpf,398.72,7.6341638,0.4198358005,0.2099179002,-0.4651234477,-0.2404355194,0.2798139923,0.2798139923
Montipora_capitata_HIv3___Scaffold_2_66515,Montipora_capitata_HIv3___RNAseq.g18572.t1,-0.7477825692,0.03290635821,0.1646591342,155,-20.11,2 12,663 686,10,100.00%,100.00%,midnightblue,0.3250967715,0.5580441639,0.4022500396,-0.2785028055,-0.4420572042,-0.1970496446,-0.07295440968,-0.2524182165,0.07961274342,0.001353489135,0.02755053354,0.1361529838,0.01445073475,0.2966233245,0.7016308961,0.1783942333,Maternal,72_hpf,802.83,7.316359436,0.1350536862,0.0675268431,-0.4562857507,-0.401767098,-0.7728127403,-0.7728127403
Montipora_capitata_HIv3___Scaffold_9_606515,Montipora_capitata_HIv3___TS.g25740.t1,0.9617851187,0.0001355520962,0.0311145657,161,-26.77,2 18,7 30,16,75.00%,87.50%,yellow,0.4296557176,0.4067552635,0.4270703871,0.001944184263,-0.2375442373,-0.1926150932,-0.4854678256,-0.3246417675,0.01780840203,0.02570283131,0.01858400766,0.9918647186,0.2062359202,0.307843617,0.0065393435,0.08005937497,Maternal,1_hpf,183459.52,7.058019127,0.3142758146,0.1571379073,3.538330784,-0.5329120875,-0.1103624178,-0.1103624178
Montipora_capitata_HIv3___Scaffold_9_606515,Montipora_capitata_HIv3___TS.g25740.t1,0.9617851187,0.0001355520962,0.0311145657,161,-26.77,2 18,7 30,16,75.00%,87.50%,yellow,0.4296557176,0.4067552635,0.4270703871,0.001944184263,-0.2375442373,-0.1926150932,-0.4854678256,-0.3246417675,0.01780840203,0.02570283131,0.01858400766,0.9918647186,0.2062359202,0.307843617,0.0065393435,0.08005937497,Maternal,4_hpf,194184.84,7.110412149,0.2654526488,0.1327263244,3.772888525,-0.5063150678,-0.290825189,-0.290825189
Montipora_capitata_HIv3___Scaffold_9_606515,Montipora_capitata_HIv3___TS.g25740.t1,0.9617851187,0.0001355520962,0.0311145657,161,-26.77,2 18,7 30,16,75.00%,87.50%,yellow,0.4296557176,0.4067552635,0.4270703871,0.001944184263,-0.2375442373,-0.1926150932,-0.4854678256,-0.3246417675,0.01780840203,0.02570283131,0.01858400766,0.9918647186,0.2062359202,0.307843617,0.0065393435,0.08005937497,Maternal,9_hpf,181928.88,7.061560761,0.1594527308,0.07972636539,3.504856401,-0.5311141971,-0.6826276996,-0.6826276996
Montipora_capitata_HIv3___Scaffold_9_606515,Montipora_capitata_HIv3___TS.g25740.t1,0.9617851187,0.0001355520962,0.0311145657,161,-26.77,2 18,7 30,16,75.00%,87.50%,yellow,0.4296557176,0.4067552635,0.4270703871,0.001944184263,-0.2375442373,-0.1926150932,-0.4854678256,-0.3246417675,0.01780840203,0.02570283131,0.01858400766,0.9918647186,0.2062359202,0.307843617,0.0065393435,0.08005937497,Maternal,14_hpf,144305.1,6.441067447,0.3473075443,0.1736537722,2.682041898,-0.8461041008,0.01173121101,0.01173121101
Montipora_capitata_HIv3___Scaffold_9_606515,Montipora_capitata_HIv3___TS.g25740.t1,0.9617851187,0.0001355520962,0.0311145657,161,-26.77,2 18,7 30,16,75.00%,87.50%,yellow,0.4296557176,0.4067552635,0.4270703871,0.001944184263,-0.2375442373,-0.1926150932,-0.4854678256,-0.3246417675,0.01780840203,0.02570283131,0.01858400766,0.9918647186,0.2062359202,0.307843617,0.0065393435,0.08005937497,Maternal,22_hpf,83921.33,6.054187903,0.3352457006,0.1676228503,1.361477039,-1.042501302,-0.0328524147,-0.0328524147
Montipora_capitata_HIv3___Scaffold_9_606515,Montipora_capitata_HIv3___TS.g25740.t1,0.9617851187,0.0001355520962,0.0311145657,161,-26.77,2 18,7 30,16,75.00%,87.50%,yellow,0.4296557176,0.4067552635,0.4270703871,0.001944184263,-0.2375442373,-0.1926150932,-0.4854678256,-0.3246417675,0.01780840203,0.02570283131,0.01858400766,0.9918647186,0.2062359202,0.307843617,0.0065393435,0.08005937497,Maternal,28_hpf,112494.51,6.259158507,0.4434971635,0.2217485817,1.986359146,-0.9384491401,0.3672723753,0.3672723753
Montipora_capitata_HIv3___Scaffold_9_606515,Montipora_capitata_HIv3___TS.g25740.t1,0.9617851187,0.0001355520962,0.0311145657,161,-26.77,2 18,7 30,16,75.00%,87.50%,yellow,0.4296557176,0.4067552635,0.4270703871,0.001944184263,-0.2375442373,-0.1926150932,-0.4854678256,-0.3246417675,0.01780840203,0.02570283131,0.01858400766,0.9918647186,0.2062359202,0.307843617,0.0065393435,0.08005937497,Maternal,48_hpf,35486.44,5.625683963,0.1904271208,0.09521356038,0.3022286075,-1.260028891,-0.5681385189,-0.5681385189
Montipora_capitata_HIv3___Scaffold_9_606515,Montipora_capitata_HIv3___TS.g25740.t1,0.9617851187,0.0001355520962,0.0311145657,161,-26.77,2 18,7 30,16,75.00%,87.50%,yellow,0.4296557176,0.4067552635,0.4270703871,0.001944184263,-0.2375442373,-0.1926150932,-0.4854678256,-0.3246417675,0.01780840203,0.02570283131,0.01858400766,0.9918647186,0.2062359202,0.307843617,0.0065393435,0.08005937497,Maternal,72_hpf,22479.13,5.910565978,0.1058383017,0.05291915087,0.01776481041,-1.115410156,-0.8808001916,-0.8808001916
Montipora_capitata_HIv3___Scaffold_9_611209,Montipora_capitata_HIv3___TS.g25740.t1,-0.8964627941,0.002563776681,0.06169572667,164,-20.86,2 21,126 148,19,68.42%,84.21%,yellow,0.4296557176,0.4067552635,0.4270703871,0.001944184263,-0.2375442373,-0.1926150932,-0.4854678256,-0.3246417675,0.01780840203,0.02570283131,0.01858400766,0.9918647186,0.2062359202,0.307843617,0.0065393435,0.08005937497,Maternal,1_hpf,0,7.058019127,0.3142758146,0.1571379073,-0.473843268,-0.5329120875,-0.1103624178,-0.1103624178
